date,1. open,2. high,3. low,4. close,5. volume
2017-07-18,2221.2693,2388.1986,1910.57,2226.0,66812.0
2017-07-17,1921.742,2222.7773,1830.0,1917.63,61838.0
2017-07-16,1977.9305,2219.99,1829.9074,1970.51,62690.0
2017-07-15,2204.7655,2357.84,1971.2059,2213.37,47065.0
2017-07-14,2329.8224,2425.16,2134.0217,2339.99,28686.0
2017-07-13,2376.7871,2408.84,2239.54,2388.0,31606.0
2017-07-12,2282.6963,2399.5652,2191.317,2305.98,38963.0
2017-07-11,2315.2294,2527.88,2181.97,2323.45,48108.0
2017-07-10,2473.7593,2564.65,2236.5373,2502.28,28045.0
2017-07-09,2550.2025,2560.7503,2462.0,2550.07,12264.0
2017-07-08,2476.6354,2605.0,2420.9425,2501.46,19852.0
2017-07-07,2587.1222,2614.0,2423.6163,2600.39,22803.0
2017-07-06,2600.0835,2623.0,2530.1,2602.9,17337.0
2017-07-05,2581.026,2639.47,2480.0276,2596.12,18590.0
2017-07-04,2535.1682,2626.3501,2472.68,2550.47,16311.0
2017-07-03,2438.5066,2592.5952,2374.34,2504.37,23392.0
2017-07-02,2345.3979,2517.11,2293.9213,2412.41,21316.0
2017-07-01,2422.6626,2564.58,2283.5016,2465.49,22545.0
2017-06-30,2466.2934,2594.78,2401.8935,2541.59,18830.0
2017-06-29,2517.0763,2593.0,2389.9697,2559.9,27690.0
2017-06-28,2509.9867,2565.0,2291.0,2565.0,37569.0
2017-06-27,2393.961,2550.03,2164.1629,2421.22,52233.0
2017-06-26,2480.7901,2635.72,2173.3452,2502.03,45394.0
2017-06-25,2504.4271,2724.96,2357.9665,2557.66,31666.0
2017-06-24,2670.8234,2745.0,2447.7594,2685.05,23208.0
2017-06-23,2674.2061,2740.0,2594.61,2713.48,16743.0
2017-06-22,2625.1695,2789.0,2542.5767,2657.04,25181.0
2017-06-21,2668.7386,2783.0,2535.9907,2740.0,33551.0
2017-06-20,2585.1644,2785.9296,2480.96,2598.0,25486.0
2017-06-19,2492.6401,2665.0,2460.62,2516.98,21307.0
2017-06-18,2607.3481,2674.4,2408.0068,2630.0,30472.0
2017-06-17,2437.8519,2640.5275,2307.66,2484.68,29302.0
2017-06-16,2374.9517,2516.2,2120.0,2424.91,56873.0
2017-06-15,2386.9683,2801.0,2005.284,2450.0,79343.0
2017-06-14,2671.6508,2783.62,2270.3573,2703.02,43196.0
2017-06-13,2567.8401,2980.0,2480.03,2667.06,48253.0
2017-06-12,2937.0006,2967.46,2299.876,2954.22,42749.0
2017-06-11,2803.3454,2977.011,2783.9269,2899.99,20729.0
2017-06-10,2812.5836,2905.3914,2759.6757,2822.32,19283.0
2017-06-09,2786.1173,2851.0639,2613.13,2806.0,22621.0
2017-06-08,2644.158,2893.28,2559.2796,2683.03,30326.0
2017-06-07,2845.6896,2933.0,2562.1506,2880.74,45471.0
2017-06-06,2634.761,2894.6987,2525.28,2698.0,43113.0
2017-06-05,2483.5873,2635.1723,2460.0,2530.27,17993.0
2017-06-04,2459.9782,2584.34,2373.3567,2540.94,19903.0
2017-06-03,2412.5162,2489.0,2343.8124,2488.94,22514.0
2017-06-02,2320.9106,2456.39,2267.3532,2413.63,28453.0
2017-06-01,2196.2465,2368.741,2154.28,2298.01,34590.0
2017-05-31,2140.0981,2339.08,2006.1218,2203.51,29469.0
2017-05-30,2206.8636,2350.0,2050.7679,2292.1,30968.0
2017-05-29,2054.5675,2313.96,1974.7933,2178.81,31572.0
2017-05-28,1967.4178,2339.94,1846.5316,2042.0,53181.0
2017-05-27,2135.1328,2599.12,1538.4729,2279.82,78288.0
2017-05-26,2208.7074,2760.1,1927.7769,2292.53,62631.0
2017-05-25,2388.51,2697.143,2075.0713,2420.29,52559.0
2017-05-24,2242.9702,2447.6719,2088.45,2264.23,29363.0
2017-05-23,2091.768,2244.7899,2001.0,2099.97,27228.0
2017-05-22,2030.8419,2228.7535,1961.52,2017.55,22369.0
2017-05-21,2072.7746,2100.0731,1914.0,2013.99,22076.0
2017-05-20,1966.5953,2074.822,1874.99,1958.0,23555.0
2017-05-19,1941.9284,1994.0549,1766.33,1878.99,23036.0
2017-05-18,1872.7582,1947.9545,1670.01,1782.99,27696.0
2017-05-17,1790.9907,1897.7262,1641.22,1700.01,30541.0
2017-05-16,1774.3088,1800.1469,1682.56,1705.48,25189.0
2017-05-15,1821.1838,1834.9834,1720.1437,1784.0,15268.0
2017-05-14,1822.3169,1855.1932,1601.46,1776.89,17364.0
2017-05-13,1735.6776,1832.0,1650.0,1691.51,26227.0
2017-05-12,1857.6955,1892.0,1703.5193,1828.45,27650.0
2017-05-11,1799.8137,1901.0759,1682.0,1772.58,24105.0
2017-05-10,1758.9771,1816.121,1616.05,1720.28,28142.0
2017-05-09,1705.7018,1813.6663,1554.38,1649.54,37186.0
2017-05-08,1621.9847,1724.0357,1525.0,1554.01,29241.0
2017-05-07,1598.1372,1656.9695,1505.0,1558.02,27157.0
2017-05-06,1543.5081,1629.4115,1495.0,1514.9,29224.0
2017-05-05,1603.9998,1664.011,1444.94,1537.23,40228.0
2017-05-04,1615.5531,1699.4173,1431.02,1503.22,27587.0
2017-05-03,1562.0932,1628.8292,1388.0,1447.75,18485.0
2017-05-02,1529.7407,1614.6954,1341.22,1390.86,16140.0
2017-05-01,1435.0786,1585.0017,1315.68,1350.21,17039.0
2017-04-30,1424.6654,1442.7585,1316.0,1333.0,10649.0
2017-04-29,1413.3203,1438.0111,1299.0,1330.7,16119.0
2017-04-28,1439.3406,1450.0087,1285.0,1331.53,15267.0
2017-04-27,1398.6348,1448.8987,1265.0,1287.99,15699.0
2017-04-26,1372.9297,1412.9792,1251.07,1269.0,11146.0
2017-04-25,1346.6437,1380.6849,1234.0,1253.58,7976.0
2017-04-24,1352.1609,1357.7874,1223.42,1241.99,7929.0
2017-04-23,1345.278,1366.8576,1199.0,1233.2,9747.0
2017-04-22,1327.9162,1348.9481,1231.65,1243.61,10298.0
2017-04-21,1306.4875,1334.9383,1201.66,1234.19,11220.0
2017-04-20,1262.8951,1327.9983,1190.0,1203.98,12781.0
2017-04-19,1265.0206,1292.7588,1175.95,1202.58,10743.0
2017-04-18,1238.8829,1280.0996,1161.0,1176.54,11118.0
2017-04-17,1212.5576,1240.4941,1150.0,1162.31,8820.0
2017-04-16,1193.952,1217.0007,1165.0,1173.45,4508.0
2017-04-15,1207.512,1217.9951,1142.0,1170.34,13111.0
2017-04-14,1188.9453,1221.7055,1141.0,1172.91,11971.0
2017-04-13,1227.0189,1239.9837,1160.9608,1212.17,11503.0
2017-04-12,1235.2831,1240.2555,1198.02,1218.99,8805.0
2017-04-11,1219.4536,1246.1529,1195.0,1209.25,7402.0
2017-04-10,1216.4748,1228.9866,1173.98,1206.2,8697.0
2017-04-09,1189.686,1227.3599,1166.66,1184.03,8578.0
2017-04-08,1197.5637,1207.7495,1172.387,1190.66,10463.0
2017-04-07,1194.0698,1207.9873,1134.36,1190.85,17295.0
2017-04-06,1137.2067,1219.9157,1111.0,1134.58,18195.0
2017-04-05,1143.8689,1162.93,1113.4298,1143.0,16660.0
2017-04-04,1151.1381,1164.4419,1076.19,1144.77,20334.0
2017-04-03,1107.7791,1160.9883,1066.49,1078.01,22945.0
2017-04-02,1094.9454,1139.985,1061.64,1083.94,20887.0
2017-04-01,1078.138,1107.11,1031.43,1070.31,17901.0
2017-03-31,1040.5877,1094.9748,1017.14,1033.7,18763.0
2017-03-30,1039.9107,1059.43,1008.16,1035.96,16685.0
2017-03-29,1041.8823,1068.26,1007.9478,1043.99,15095.0
2017-03-28,1042.6168,1065.949,952.95,1039.92,16200.0
2017-03-27,966.923,1046.402,937.52,960.0,18650.0
2017-03-26,971.8683,1008.4544,891.33,956.02,22213.0
2017-03-25,946.6547,1032.0,888.9632,929.06,30713.0
2017-03-24,1034.9726,1054.4,930.0912,1029.65,19641.0
2017-03-23,1034.7766,1114.39,988.0,1037.56,19483.0
2017-03-22,1117.8853,1118.0311,986.2442,1114.39,22296.0
2017-03-21,1036.8813,1123.4153,1010.01,1035.96,16525.0
2017-03-20,1013.9688,1063.7,969.4,1017.97,17661.0
2017-03-19,971.2887,1099.0,944.36,969.4,33396.0
2017-03-18,1069.9837,1173.23,934.9264,1071.02,36805.0
2017-03-17,1166.0538,1258.96,1052.0452,1172.62,31253.0
2017-03-16,1255.1146,1265.1794,1119.347,1257.32,16093.0
2017-03-15,1247.9435,1267.5058,1226.5,1245.86,9752.0
2017-03-14,1236.938,1259.9982,1215.43,1242.46,9157.0
2017-03-13,1224.382,1249.0004,1170.9,1226.62,13130.0
2017-03-12,1173.9827,1232.3032,1106.51,1176.55,12120.0
2017-03-11,1110.0293,1350.0,975.0,1116.97,40156.0
2017-03-10,1192.8616,1364.6081,999.8214,1190.89,23265.0
2017-03-09,1146.5164,1245.49,1135.0699,1150.05,17761.0
2017-03-08,1231.1943,1281.62,1142.9676,1233.05,20080.0
2017-03-07,1274.7012,1285.0,1169.2175,1278.49,9191.0
2017-03-06,1279.8745,1287.0127,1240.0,1273.0,4511.0
2017-03-05,1261.3253,1289.55,1230.0,1260.0,6804.0
2017-03-04,1286.9764,1298.0,1235.0278,1285.33,10382.0
2017-03-03,1258.4289,1294.959,1215.0,1257.6,11374.0
2017-03-02,1231.1721,1279.5301,1188.3,1226.39,10825.0
2017-03-01,1188.033,1234.4686,1176.27,1191.21,10275.0
2017-02-28,1196.521,1208.1048,1169.0,1194.64,6477.0
2017-02-27,1179.0312,1198.9884,1133.0,1179.05,4773.0
2017-02-26,1152.9288,1188.9545,1127.0,1152.2,7287.0
2017-02-25,1187.912,1220.0,1091.1,1180.14,21898.0
2017-02-24,1186.1027,1224.9732,1107.5844,1188.11,17755.0
2017-02-23,1126.4304,1195.0203,1098.16,1130.01,13359.0
2017-02-22,1126.9354,1138.962,1077.0,1124.62,9453.0
2017-02-21,1092.1153,1133.5854,1044.39,1084.0,6089.0
2017-02-20,1058.0164,1094.9359,1039.07,1051.8,3581.0
2017-02-19,1059.219,1068.99,1045.0,1056.4,5145.0
2017-02-18,1055.082,1070.0005,1031.98,1055.46,6952.0
2017-02-17,1039.427,1063.5753,1010.75,1032.7,7256.0
2017-02-16,1011.5219,1045.0323,1000.97,1011.53,4037.0
2017-02-15,1011.1912,1019.0,987.97,1008.88,7436.0
2017-02-14,995.0866,1018.995,975.1,1000.79,5749.0
2017-02-13,996.5098,1011.97,975.8585,1000.73,3550.0
2017-02-12,1000.4955,1020.0,987.62,1012.4,5095.0
2017-02-11,994.0007,1010.68,950.0,996.08,11868.0
2017-02-10,988.0732,1074.69,902.2867,986.0,27722.0
2017-02-09,1050.5279,1077.9641,898.4621,1050.4,16806.0
2017-02-08,1051.9971,1069.0595,1015.0227,1052.48,7433.0
2017-02-07,1022.7218,1055.2788,1005.1,1023.99,6149.0
2017-02-06,1008.5877,1034.6,1004.7,1011.07,4899.0
2017-02-05,1032.9898,1044.23,999.0056,1033.18,7180.0
2017-02-04,1015.8235,1039.9647,987.01,1016.99,12484.0
2017-02-03,1007.997,1022.9938,973.12,1009.17,10221.0
2017-02-02,982.994,1010.0,962.0,983.67,9216.0
2017-02-01,967.7374,985.9768,917.5,963.99,11214.0
2017-01-31,919.11,969.9679,910.0,919.99,4872.0
2017-01-30,913.0,920.0,910.45,912.01,1706.0
2017-01-29,918.9909,923.0022,911.8681,918.6,1582.0
2017-01-28,917.4439,925.9977,908.01,918.02,5732.0
2017-01-27,916.0023,921.6574,892.86,914.83,6019.0
2017-01-26,892.7129,917.9928,884.5,893.43,6399.0
2017-01-25,885.1456,923.0,881.48,885.47,10479.0
2017-01-24,912.2214,927.57,884.2779,913.52,5904.0
2017-01-23,923.99,937.74,886.76,923.76,8717.0
2017-01-22,925.703,939.0617,894.1104,921.98,7575.0
2017-01-21,895.1077,928.5115,880.0,895.8,8142.0
2017-01-20,900.3038,910.0,878.89,901.01,12036.0
2017-01-19,886.1989,915.99,851.74,887.7,12544.0
2017-01-18,902.3025,912.0031,827.0,905.99,14501.0
2017-01-17,829.2043,908.9103,818.09,831.81,9229.0
2017-01-16,818.8356,834.4212,808.0,821.86,5028.0
2017-01-15,817.4732,837.76,804.9986,818.27,7514.0
2017-01-14,827.0286,836.0778,775.0,825.86,12770.0
2017-01-13,804.9998,832.99,751.34,807.47,19893.0
2017-01-12,781.8615,918.4,752.0178,778.62,39813.0
2017-01-11,907.9555,927.8085,751.0369,905.05,16502.0
2017-01-10,903.0092,915.8423,875.0,896.23,9583.0
2017-01-09,916.4183,941.81,880.0,909.75,10680.0
2017-01-08,906.9721,939.6378,812.28,906.2,23366.0
2017-01-07,896.0414,1026.99,818.4479,893.89,33076.0
2017-01-06,998.8579,1136.72,870.0298,1004.74,42266.0
2017-01-05,1133.9422,1159.0953,881.9821,1114.92,31165.0
2017-01-04,1037.098,1147.9826,999.99,1035.24,12891.0
2017-01-03,1019.0,1042.0054,990.01,1012.54,9507.0
2017-01-02,999.8731,1034.355,960.53,997.75,8682.0
2017-01-01,964.9847,1008.4442,944.11,966.3,5380.0
2016-12-31,958.945,970.0,931.0,959.54,11182.0
2016-12-30,971.0525,980.74,925.4698,969.58,9487.0
2016-12-29,980.2343,983.5253,929.49,976.47,13747.0
2016-12-28,934.0923,984.4308,891.0,930.34,9010.0
2016-12-27,904.2349,939.8567,888.0,897.1,4734.0
2016-12-26,895.99,916.49,859.0,890.67,5551.0
2016-12-25,893.5626,918.5,850.9066,892.61,7620.0
2016-12-24,916.9935,920.0,858.93,914.0,17453.0
2016-12-23,860.4443,919.6516,827.29,859.96,14241.0
2016-12-22,828.9734,869.1371,796.82,832.75,10337.0
2016-12-21,800.0237,830.163,787.1,798.65,4786.0
2016-12-20,792.7151,803.841,787.01,791.0,4293.0
2016-12-19,789.3253,794.9608,780.0,788.67,2774.0
2016-12-18,793.504,794.5373,780.36,788.52,2571.0
2016-12-17,782.2569,793.8724,771.24,781.32,3755.0
2016-12-16,777.0036,784.4603,771.0,775.89,3231.0
2016-12-15,778.1988,781.6344,770.74,777.09,2487.0
2016-12-14,776.4942,793.27,765.1,775.35,5143.0
2016-12-13,778.7671,786.327,767.517,776.9,3226.0
2016-12-12,768.0772,779.9352,764.01,768.97,1798.0
2016-12-11,773.3326,774.9592,753.7002,772.28,2649.0
2016-12-10,771.6418,776.255,766.29,769.57,3042.0
2016-12-09,766.962,773.9439,762.29,766.84,5087.0
2016-12-08,766.0273,773.1806,751.78,763.99,5071.0
2016-12-07,757.7333,770.5206,747.99,758.98,7184.0
2016-12-06,753.4465,763.393,743.0,750.24,6466.0
2016-12-05,771.3187,772.6082,746.7886,762.0,3972.0
2016-12-04,766.1296,771.5439,752.41,760.75,2992.0
2016-12-03,774.698,778.07,750.77,769.99,8412.0
2016-12-02,754.8218,782.1219,740.18,751.54,7043.0
2016-12-01,741.6958,754.8473,727.0,742.06,6671.0
2016-11-30,730.2313,745.0473,721.0,730.76,5771.0
2016-11-29,731.5364,735.1524,724.1,729.54,5016.0
2016-11-28,727.4988,735.4626,722.44,727.32,3627.0
2016-11-27,732.5112,737.7365,722.3,729.91,2539.0
2016-11-26,739.697,742.6077,721.9109,737.07,3680.0
2016-11-25,737.5956,741.15,729.0,735.63,4347.0
2016-11-24,742.0831,749.98,728.1624,740.18,4939.0
2016-11-23,749.716,750.8913,730.27,749.22,5515.0
2016-11-22,739.7699,750.9275,727.03,736.76,4521.0
2016-11-21,734.7459,753.82,714.0,727.09,5711.0
2016-11-20,750.9016,756.8729,715.9158,750.75,2683.0
2016-11-19,751.9246,758.3195,731.31,748.98,4615.0
2016-11-18,739.4049,754.7139,732.22,735.24,7130.0
2016-11-17,743.3355,757.037,708.44,739.71,12434.0
2016-11-16,713.0021,750.6822,703.05,711.06,6764.0
2016-11-15,705.0721,717.7076,697.14,703.82,7899.0
2016-11-14,702.1962,710.3416,683.23,700.38,6413.0
2016-11-13,704.9583,716.39,681.8465,702.28,3621.0
2016-11-12,718.5656,720.94,699.1363,716.39,3777.0
2016-11-11,716.7978,722.7733,707.0,714.47,5458.0
2016-11-10,724.7218,740.86,705.45,721.5,10203.0
2016-11-09,713.0974,743.0396,701.02,709.31,7050.0
2016-11-08,705.1647,715.87,698.26,702.86,3588.0
2016-11-07,711.7665,714.6104,697.92,709.93,2694.0
2016-11-06,708.6689,721.6197,694.71,703.46,2533.0
2016-11-05,705.4088,711.6046,681.0,702.7,5729.0
2016-11-04,690.4545,745.19,670.32,685.22,12767.0
2016-11-03,747.6586,750.9602,674.2344,742.0,6484.0
2016-11-02,734.5217,748.3568,695.38,726.6,7275.0
2016-11-01,702.5052,744.423,683.6,697.01,6158.0
2016-10-31,701.9921,711.9333,687.8801,697.23,4644.0
2016-10-30,713.1427,717.99,684.89,711.13,5021.0
2016-10-29,692.3352,724.4053,677.05,685.91,5058.0
2016-10-28,688.2781,694.7025,665.59,684.71,5243.0
2016-10-27,677.5559,688.8953,651.69,675.11,7347.0
2016-10-26,660.4423,685.1636,643.0,651.97,6741.0
2016-10-25,654.4381,665.5305,640.0,648.6,5055.0
2016-10-24,656.9833,659.0674,647.51,648.74,2667.0
2016-10-23,661.7636,668.0305,628.57,654.52,4702.0
2016-10-22,633.4175,670.1669,627.5,629.0,3679.0
2016-10-21,632.8491,636.3304,625.0,628.89,2168.0
2016-10-20,631.2108,638.04,624.13,627.98,4653.0
2016-10-19,637.0109,641.945,626.0443,635.95,3099.0
2016-10-18,640.5988,642.0,631.8088,636.91,4147.0
2016-10-17,642.2506,646.5524,635.18,638.97,2121.0
2016-10-16,641.0,646.6,635.25,635.96,1665.0
2016-10-15,640.0,646.0,630.45,638.2,3321.0
2016-10-14,639.1577,642.7128,630.0,634.02,2560.0
2016-10-13,636.0103,642.65,628.76,634.5,2887.0
2016-10-12,640.11,644.0,614.56,639.0,8439.0
2016-10-11,620.0,643.5,612.12,616.0,3262.0
2016-10-10,617.1,621.329,610.0,613.06,1440.0
2016-10-09,621.3,621.3235,612.5,614.34,1122.0
2016-10-08,619.8699,623.7214,607.52,614.88,4283.0
2016-10-07,612.2006,621.8872,607.09,610.25,2294.0
2016-10-06,613.059,616.3595,605.76,608.49,2753.0
2016-10-05,612.225,617.0,604.99,607.19,3437.0
2016-10-04,611.4415,613.7846,606.6,611.16,2467.0
2016-10-03,611.3481,614.85,605.0,608.6,1655.0
2016-10-02,615.3232,615.6673,607.5005,612.98,1667.0
2016-10-01,611.5051,617.0,603.15,608.23,2922.0
2016-09-30,607.2633,612.0,601.0,605.6,2943.0
2016-09-29,604.2,608.7,601.41,603.95,2383.0
2016-09-28,606.6178,608.37,600.02,604.26,3228.0
2016-09-27,609.9416,610.9771,596.1,606.47,4347.0
2016-09-26,601.5,610.0,596.0,598.98,1412.0
2016-09-25,603.0247,605.0,597.76,599.33,1288.0
2016-09-24,604.131,607.969,593.0,601.42,4233.0
2016-09-23,597.15,605.3136,592.5,595.41,3031.0
2016-09-22,597.5,601.01,592.1,595.46,4103.0
2016-09-21,602.9963,608.88,593.203,600.94,3365.0
2016-09-20,608.9795,617.025,602.9938,608.72,3285.0
2016-09-19,614.0,614.7198,601.97,608.0,1601.0
2016-09-18,609.0,617.47,601.1,604.1,1420.0
2016-09-17,610.466,612.0198,603.5,605.69,2822.0
2016-09-16,612.6,614.4898,602.3,606.71,3465.0
2016-09-15,613.109,616.6258,605.98,608.5,3421.0
2016-09-14,614.001,618.3005,603.28,607.46,3841.0
2016-09-13,612.0,620.6,602.0,608.04,4241.0
2016-09-12,610.5137,628.99,594.63,606.32,5948.0
2016-09-11,628.0,635.95,591.664,621.65,2381.0
2016-09-10,627.0,630.0,612.93,622.01,3462.0
2016-09-09,632.34,634.9,611.66,625.67,4829.0
2016-09-08,619.0221,635.6916,604.7,615.16,5154.0
2016-09-07,615.8502,623.9,601.0,608.16,4995.0
2016-09-06,611.3969,616.8929,592.46,603.48,4525.0
2016-09-05,613.4641,615.0069,590.88,603.72,5046.0
2016-09-04,608.0,620.0,569.01,595.01,5733.0
2016-09-03,578.2274,614.998,560.33,572.0,5137.0
2016-09-02,574.3409,598.61,566.86,571.05,3822.0
2016-09-01,573.81,577.5775,568.4,570.75,4561.0
2016-08-31,581.17,581.8383,568.55,575.91,5026.0
2016-08-30,576.8,584.32,568.6,571.5,2911.0
2016-08-29,574.172,589.0,566.8,573.2,2560.0
2016-08-28,571.898,579.09,562.9858,568.31,3777.0
2016-08-27,577.689,582.46,565.0056,578.78,3816.0
2016-08-26,575.0,585.9225,571.16,575.71,4711.0
2016-08-25,580.38,582.99,573.0,577.58,3469.0
2016-08-24,585.04,589.8106,576.0,580.23,4606.0
2016-08-23,585.263,595.0,572.5,582.78,5957.0
2016-08-22,580.875,594.99,576.01,577.55,1989.0
2016-08-21,582.0,585.05,568.52,577.88,2611.0
2016-08-20,575.0,584.0511,552.3,572.91,5005.0
2016-08-19,575.7295,576.9763,562.9858,571.49,4328.0
2016-08-18,572.289,578.201,566.0,570.91,4528.0
2016-08-17,576.5202,580.0,563.0,574.99,5303.0
2016-08-16,563.7222,583.89,554.9,565.55,5256.0
2016-08-15,567.9909,598.825,556.24,568.76,5567.0
2016-08-14,585.6138,589.98,561.0029,583.52,2032.0
2016-08-13,587.046,592.0192,580.47,585.91,2484.0
2016-08-12,589.01,603.21,582.6286,585.22,3289.0
2016-08-11,597.885,605.5125,580.01,590.27,6186.0
2016-08-10,602.0,619.0,579.43,582.75,4367.0
2016-08-09,598.0,625.2997,583.58,591.88,4617.0
2016-08-08,602.0001,613.3465,582.12,592.47,3493.0
2016-08-07,586.344,624.9898,562.56,589.48,7200.0
2016-08-06,575.0544,591.9629,562.0,572.5,5729.0
2016-08-05,581.0949,585.0194,552.0,576.13,9044.0
2016-08-04,566.2311,595.3415,521.0,563.42,17248.0
2016-08-03,531.5882,613.03,465.28,540.0,26068.0
2016-08-02,605.0144,630.0,462.9611,606.35,11310.0
2016-08-01,621.0963,654.71,602.0871,623.83,6507.0
2016-07-31,656.2516,657.5,616.9463,654.67,1546.0
2016-07-30,661.22,661.22,652.001,654.61,1424.0
2016-07-29,658.1,661.94,652.41,653.07,2059.0
2016-07-28,656.3,659.98,646.31,653.48,2733.0
2016-07-27,651.666,661.0,642.0,651.24,3913.0
2016-07-26,653.0256,662.0185,639.507,654.96,3456.0
2016-07-25,665.0,665.0,650.38,661.47,1699.0
2016-07-24,654.0,667.091,646.0,655.52,1895.0
2016-07-23,647.595,666.3,644.121,649.95,5469.0
2016-07-22,663.9927,670.0173,641.3155,663.99,3079.0
2016-07-21,666.12,675.0,659.8626,667.03,3595.0
2016-07-20,676.34,677.42,661.555,673.48,2171.0
2016-07-19,676.953,682.21,666.12,672.1,3369.0
2016-07-18,685.0,686.687,661.35,679.54,3990.0
2016-07-17,666.5743,690.0,655.0,662.45,1921.0
2016-07-16,668.4,672.8,658.41,664.6,3450.0
2016-07-15,659.51,677.98,650.01,659.1,2689.0
2016-07-14,655.25,669.97,651.0,655.06,6903.0
2016-07-13,666.6667,678.0,646.05,663.52,4601.0
2016-07-12,648.02,678.0,639.31,649.32,3461.0
2016-07-11,650.0,664.48,636.8,648.76,2873.0
2016-07-10,652.0,663.99,626.0,647.78,6442.0
2016-07-09,665.001,669.65,623.0,663.0,7496.0
2016-07-08,638.6094,678.43,605.5,638.19,13516.0
2016-07-07,676.0771,680.5985,594.0094,674.7,5288.0
2016-07-06,665.003,682.36,661.57,668.94,3446.0
2016-07-05,681.8,682.35,640.1,680.35,4855.0
2016-07-04,661.0044,704.99,635.0,658.27,8363.0
2016-07-03,705.0,706.99,641.51,702.48,6347.0
2016-07-02,674.8999,707.0676,659.71,674.86,6892.0
2016-07-01,671.0,690.321,628.06,667.95,8195.0
2016-06-30,637.3485,683.22,621.09,634.11,9998.0
2016-06-29,648.438,665.51,616.6,646.08,6113.0
2016-06-28,656.6667,661.1999,618.03,657.5,9413.0
2016-06-27,630.0,662.9,608.64,630.16,6400.0
2016-06-26,668.693,684.45,616.381,659.86,7382.0
2016-06-25,665.0,710.0,620.82,661.71,17578.0
2016-06-24,634.6789,687.4718,540.17,624.91,26737.0
2016-06-23,592.296,677.63,555.1,601.3,19526.0
2016-06-22,667.9162,728.18,580.0227,667.54,35784.0
2016-06-21,723.0036,763.99,639.702,730.85,11291.0
2016-06-20,763.4057,766.9839,720.1038,761.44,3923.0
2016-06-19,757.9023,778.85,723.02,754.83,6724.0
2016-06-18,746.9749,788.8721,705.037,745.22,16716.0
2016-06-17,764.0142,773.07,686.9443,766.62,21150.0
2016-06-16,691.9639,774.7674,672.12,695.0,7227.0
2016-06-15,672.5026,704.5,655.0,685.25,11189.0
2016-06-14,692.0098,725.0,585.0306,704.49,18847.0
2016-06-13,666.8801,700.6387,603.21,672.13,15191.0
2016-06-12,597.0011,682.952,575.93,610.0,4791.0
2016-06-11,579.13,597.0,572.0,578.01,3617.0
2016-06-10,576.0,583.1,572.97,575.01,3858.0
2016-06-09,580.0,584.25,567.6265,583.03,3351.0
2016-06-08,578.0,594.44,563.0,577.54,6797.0
2016-06-07,584.01,589.0,560.102,584.5,4748.0
2016-06-06,577.01,586.01,566.0,573.91,5574.0
2016-06-05,573.0,588.71,558.54,573.8,6355.0
2016-06-04,565.1321,592.1426,535.74,569.94,9259.0
2016-06-03,537.0,579.0,529.13,538.0,4458.0
2016-06-02,534.453,542.87,525.49,536.95,5597.0
2016-06-01,530.0,548.5,515.0,531.84,12455.0
2016-05-31,538.0,549.0,510.01,527.64,6503.0
2016-05-30,529.842,542.4342,485.0,517.84,8543.0
2016-05-29,491.0,551.0,468.0,519.41,13231.0
2016-05-28,466.0355,520.9928,452.07,472.05,12926.0
2016-05-27,452.0156,477.8144,446.8,452.07,4152.0
2016-05-26,449.106,454.9583,444.26,448.7,3728.0
2016-05-25,446.99,453.35,441.0,443.97,3137.0
2016-05-24,441.27,449.0,436.4,442.99,2714.0
2016-05-23,434.17,444.98,430.0,438.8,2423.0
2016-05-22,435.3557,450.0,420.0,443.31,2034.0
2016-05-21,436.0,444.41,418.1751,442.72,3573.0
2016-05-20,432.35,453.85,422.0072,436.3,6168.0
2016-05-19,448.13,455.68,432.3333,452.92,2826.0
2016-05-18,453.5,456.69,443.8009,453.08,3588.0
2016-05-17,453.9751,458.0,449.0,454.0,3304.0
2016-05-16,458.0,461.98,450.9,457.56,1715.0
2016-05-15,455.63,463.0,453.51,455.57,1435.0
2016-05-14,453.3728,457.75,450.0,455.91,2882.0
2016-05-13,454.44,457.98,448.88,455.2,3503.0
2016-05-12,453.54,457.99,448.09,452.91,3396.0
2016-05-11,449.5,463.0,447.38,451.62,5792.0
2016-05-10,460.5,464.8342,449.49,460.82,3599.0
2016-05-09,459.0,465.0703,455.95,458.21,1380.0
2016-05-08,457.76,463.0,455.41,458.07,2035.0
2016-05-07,459.89,463.97,447.03,458.48,5595.0
2016-05-06,446.12,463.0479,444.48,448.5,2637.0
2016-05-05,445.0,451.89,444.15,446.63,3372.0
2016-05-04,447.8,452.0,440.78,450.61,5591.0
2016-05-03,445.0,453.8,438.59,444.06,6413.0
2016-05-02,447.447,453.78,425.9,453.0,1361.0
2016-05-01,445.6844,456.9,442.0273,448.37,2465.0
2016-04-30,454.9545,456.53,440.01,456.53,3079.0
2016-04-29,451.0,484.484,435.0,449.14,8812.0
2016-04-28,443.025,469.03,421.91,445.38,7215.0
2016-04-27,467.75,469.87,443.0,467.42,4861.0
2016-04-26,463.9,472.48,455.13,462.33,5712.0
2016-04-25,460.9014,474.0689,447.06,460.02,7233.0
2016-04-24,453.11,464.385,444.46,451.92,2311.0
2016-04-23,449.2821,454.8283,442.96,447.7,5559.0
2016-04-22,450.799,456.747,440.0,451.0,5564.0
2016-04-21,443.122,459.245,433.11,442.13,7753.0
